household_key,Recency,Frequency,T,Gross_Sales,Net_Sales,avg_monetary,total_baskets,avg_basket_size,avg_transaction_value,distinct_stores,tenure_weeks,coupon_usage_rate,first_purchase_week,last_purchase_week,Cluster,predicted_purchases_6_months,predicted_clv_6_months
1555,0,75,66,1257.24,951.32,12.5174,76,8.6842,12.5174,8,66,0.0789,9,75,1,21.5962,269.1418
1556,0,98,61,2651.5,1876.12,18.9507,99,18.0303,18.9507,2,61,0.1212,14,75,1,36.1372,575.8607
1557,0,151,61,5343.86,4858.8,31.9658,152,3587.3224,31.9658,4,61,0.0395,14,75,0,57.2918,1753.5266
1558,0,97,74,2931.14,2661.53,27.1585,98,9.8469,27.1585,8,74,0.0102,1,75,1,31.6788,880.4057
1559,5,33,72,1745.6,1550.19,45.5938,34,15.3529,45.5938,8,67,0.0588,3,70,1,9.0499,397.3172
1560,0,26,59,520.1,321.46,11.9059,27,9.1852,11.9059,3,59,0.0,16,75,1,10.1045,119.3639
1561,37,4,62,299.15,257.22,51.444,5,24.0,51.444,2,25,0.0,13,38,2,1.45,51.996
1562,0,30,61,674.39,433.68,13.9897,31,394.2581,13.9897,4,61,0.0,14,75,1,14.9204,164.086
1563,0,80,59,2871.79,2376.39,29.3381,81,329.8889,29.3381,3,59,0.0123,16,75,1,41.4468,1171.4097
1564,11,31,68,408.43,320.0,10.0,32,4.5625,10.0,1,57,0.0,7,64,1,11.5123,110.4632
1565,0,27,66,362.9,258.02,9.215,28,294.8214,9.215,6,66,0.0357,9,75,1,9.8342,78.6617
1566,0,150,61,4708.26,4176.48,27.6588,151,1135.7285,27.6588,4,61,0.0464,14,75,0,65.7489,1739.8138
1567,0,86,58,1495.24,1319.88,15.171,87,11.3908,15.171,8,58,0.0345,17,75,1,32.7429,504.3776
1568,0,55,59,2928.03,2079.17,37.128,56,23.0536,37.128,3,59,0.0893,16,75,1,19.2695,893.5932
1569,0,91,72,1157.14,918.12,9.9796,92,7.4022,9.9796,4,72,0.0109,3,75,1,27.228,265.0678
1570,0,38,59,1802.88,1255.11,32.1823,39,18.5385,32.1823,3,59,0.0513,16,75,1,14.7491,524.4631
1571,2,39,66,462.69,416.09,10.4022,40,633.175,10.4022,6,64,0.0,9,73,1,12.1741,110.6006
1572,0,28,59,1238.01,1063.2,36.6621,29,1621.7586,36.6621,5,59,0.069,16,75,1,12.7455,539.1226
1573,1,88,61,288.48,231.15,2.5972,89,2.0449,2.5972,1,60,0.0562,14,74,1,43.4019,123.825
1574,3,19,59,2292.45,1376.02,68.801,20,73.75,68.801,2,56,0.05,16,72,1,6.0957,520.74
1575,0,33,62,1005.13,784.28,23.0671,34,240.3824,23.0671,7,62,0.0,13,75,1,13.9084,383.4725
1576,25,7,72,201.49,125.01,15.6263,8,19.5,15.6262,3,47,0.0,3,50,2,2.419,43.7938
1577,1,63,64,3180.88,2608.54,40.7584,64,255.1719,40.7584,5,63,0.0312,11,74,1,27.4029,1089.7543
1578,0,71,58,2035.5,1675.23,23.2671,72,436.75,23.2671,5,58,0.0417,17,75,1,31.7453,785.2647
1579,0,418,72,8932.56,7333.0,17.5012,419,1497.0048,17.5012,2,72,0.0119,3,75,0,112.865,2576.8904
1580,0,107,67,941.69,696.18,6.4461,108,86.9907,6.4461,6,67,0.0093,8,75,1,32.2576,176.6573
1581,3,12,12,566.65,425.32,32.7169,13,17.7692,32.7169,1,9,0.1538,63,72,1,26.1535,731.2615
1582,0,28,60,1671.37,1493.6,51.5034,29,559.3103,51.5034,2,60,0.0345,15,75,1,14.9052,803.292
1583,2,12,62,214.46,178.35,13.7192,13,3.9231,13.7192,3,60,0.0,13,73,1,3.2318,49.1879
1584,0,239,73,5170.81,4582.37,19.0932,240,1173.8167,19.0932,8,73,0.0083,2,75,0,91.2174,1417.3605
1585,0,96,65,5349.83,4720.08,48.6606,97,2088.3505,48.6606,8,65,0.0206,10,75,0,48.7148,2326.5945
1586,0,59,61,1760.16,1632.21,27.2035,60,11.0,27.2035,1,61,0.0167,14,75,1,24.3896,648.0714
1587,4,48,62,506.99,423.59,8.6447,49,607.449,8.6447,1,58,0.1224,13,71,1,22.4705,111.6457
1588,0,192,60,4018.2,3605.2,18.6798,193,40.4093,18.6798,4,60,0.0259,15,75,0,72.2862,1278.1612
1589,0,12,63,285.43,235.77,18.1362,13,9.5385,18.1362,6,63,0.0,12,75,1,4.8356,84.3163
1590,0,121,74,5716.08,4971.78,40.7523,122,17.2049,40.7523,5,74,0.041,1,75,0,30.7423,1203.6072
1591,0,49,71,2423.31,1959.55,39.191,50,1849.64,39.191,7,71,0.1,4,75,1,11.2275,626.9044
1592,0,24,60,1082.56,952.41,38.0964,25,2708.0,38.0964,3,60,0.08,15,75,1,12.558,353.0216
1593,3,30,64,1421.95,1142.78,36.8639,31,21.8065,36.8639,7,61,0.0645,11,72,1,10.0083,300.212
1594,0,55,58,1461.16,1185.16,21.1636,56,481.2857,21.1636,7,58,0.0179,17,75,1,22.5082,247.9222
1595,1,109,68,4594.26,4044.87,36.7715,110,2716.4273,36.7715,7,67,0.0182,7,74,0,31.5839,1029.823
1596,2,12,63,1093.06,935.27,71.9438,13,36.2308,71.9438,4,61,0.0769,12,73,1,3.7355,243.4347
1597,0,39,62,412.89,340.08,8.502,40,236.375,8.502,4,62,0.025,13,75,1,15.796,118.2219
1598,0,351,59,8000.6694,6492.07,18.4434,352,481.9602,18.4434,3,59,0.0142,16,75,0,133.6775,3252.0986
1599,0,128,71,4064.2,3357.74,26.029,129,17.5891,26.029,4,71,0.0155,4,75,0,50.554,1631.7475
1600,1,47,69,689.68,540.39,11.2581,48,2068.1458,11.2581,1,68,0.0,6,74,1,19.3878,222.5601
1601,6,19,73,1269.51,1081.9299,54.0965,20,28.8,54.0965,3,67,0.05,2,69,1,7.2156,355.7977
1602,0,116,64,4963.46,4414.11,37.7274,117,18.1966,37.7274,4,64,0.0256,11,75,0,49.4283,2410.1827
1603,3,9,60,462.18,329.86,32.986,10,26.8,32.986,1,57,0.1,15,72,1,5.347,175.5061
1604,0,95,59,467.49,406.49,4.2343,96,2.7708,4.2343,1,59,0.0,16,75,1,33.8154,116.6955
1605,3,46,60,557.43,333.8,7.1021,47,7.4681,7.1021,8,57,0.383,15,72,1,19.7155,91.1708
1606,2,11,59,835.49,665.37,55.4475,12,27.6667,55.4475,4,57,0.0,16,73,1,6.0799,301.9014
1607,0,103,65,2999.85,1099.78,10.5748,104,14.6154,10.5748,3,65,0.1058,10,75,1,53.0559,677.5484
1608,2,25,63,878.37,592.83,22.8012,26,26.6154,22.8012,3,61,0.1538,12,73,1,7.7639,312.7589
1609,0,272,68,19764.19,18021.53,66.0129,273,5454.3736,66.0129,5,68,0.1319,7,75,0,97.7018,6549.6872
1610,8,10,62,164.49,142.85,12.9864,11,5.8182,12.9864,2,54,0.0909,13,67,1,5.5023,59.0117
1611,0,23,64,275.26,223.31,9.3046,24,6.6667,9.3046,4,64,0.0,11,75,1,10.3431,71.5639
1612,1,112,70,6182.99,5460.2197,48.3205,113,4564.8584,48.3205,6,69,0.0973,5,74,0,43.2567,2399.4562
1613,0,96,69,4653.35,4020.51,41.4486,97,21.5979,41.4486,3,69,0.0412,6,75,0,34.6328,923.4359
1614,1,55,62,382.12,321.38,5.7389,56,119.2679,5.7389,7,61,0.0179,13,74,1,21.3603,140.6661
1615,0,34,68,834.43,645.87,18.4534,35,156.5143,18.4534,9,68,0.0857,7,75,1,13.7714,311.7712
1616,3,28,72,865.36,680.45,23.4638,29,190.2759,23.4638,4,69,0.069,3,72,1,9.6134,251.5618
1617,2,93,74,3571.02,2942.51,31.3033,94,19.3191,31.3033,13,72,0.0,1,73,1,32.3986,959.9904
1618,1,71,57,3206.7,2777.3,38.5736,72,3889.0556,38.5736,6,56,0.3889,18,74,1,32.8991,1461.5432
1619,0,113,61,2924.11,2508.73,22.0064,114,2482.4737,22.0064,4,61,0.0175,14,75,1,42.0558,965.9037
1620,0,226,65,6411.88,4727.5,20.826,227,1431.5859,20.826,6,65,0.0352,10,75,0,100.5515,1723.8947
1621,2,35,61,1733.82,1378.48,38.2911,36,21.0556,38.2911,4,59,0.0833,14,73,1,26.7202,1624.9629
1622,0,80,70,2651.51,1970.24,24.324,81,956.8148,24.324,3,70,0.0247,5,75,1,20.8266,463.9488
1623,0,85,58,2158.04,1746.9,20.3128,86,711.9535,20.3128,5,58,0.0116,17,75,1,40.6544,1002.5445
1624,0,41,59,820.81,656.85,15.6393,42,7.7619,15.6393,5,59,0.0,16,75,1,15.5194,132.5853
1625,0,23,59,165.84,139.19,5.7996,24,3.3333,5.7996,5,59,0.0417,16,75,1,11.3763,90.7801
1626,12,1,59,42.96,40.8,20.4,2,4.0,20.4,2,47,0.0,16,63,1,0.4448,13.0998
1627,1,59,65,1665.9401,1362.86,22.7143,60,1953.8167,22.7143,7,64,0.0167,10,74,1,27.4844,628.962
1628,43,10,65,161.1,139.16,12.6509,11,5.2727,12.6509,5,22,0.0,10,32,2,5.0601,73.6126
1629,4,5,74,243.61,212.8,35.4667,6,13.3333,35.4667,3,70,0.0,1,71,1,1.8257,74.4536
1630,0,126,60,6429.47,5367.25,42.2618,127,15.1732,42.2618,1,60,0.1575,15,75,0,68.4733,2464.2236
1631,0,235,60,7381.62,5498.14,23.2972,236,56.3559,23.2972,6,60,0.0424,15,75,0,63.7187,1702.0551
1632,1,52,64,1816.33,1562.57,29.4825,53,1869.4151,29.4825,19,63,0.0,11,74,1,29.0363,699.3749
1633,0,156,73,7026.96,5616.07,35.7711,157,1174.6306,35.7711,11,73,0.2166,2,75,0,59.8898,1839.8818
1634,0,62,69,3565.06,2807.05,44.5563,63,69.9841,44.5564,5,69,0.0952,6,75,1,28.9825,1711.5975
1635,20,10,61,65.63,58.77,5.3427,11,2.4545,5.3427,3,41,0.0,14,55,1,3.3395,22.7651
1636,53,2,64,16.3,14.99,4.9967,3,3.0,4.9967,3,11,0.0,11,22,2,0.6881,2.8817
1637,4,34,64,534.36,215.52,6.1577,35,6.0857,6.1577,15,60,0.0,11,71,1,14.2216,72.8987
1638,1,33,58,402.61,277.16,8.1518,34,9.0882,8.1518,3,57,0.0,17,74,1,14.7428,102.2676
1639,4,78,63,1707.17,1359.1,17.2038,79,13.0633,17.2038,2,59,0.0,12,71,1,34.0655,703.8565
1640,3,129,64,3905.46,3278.75,25.2212,130,2009.9,25.2212,2,61,0.0462,11,72,1,65.1003,1278.7235
1641,0,36,62,433.3,341.2,9.2216,37,1081.027,9.2216,7,62,0.027,13,75,1,10.6062,106.9289
1642,0,94,71,1553.4,1168.66,12.3017,95,54.5368,12.3017,2,71,0.0632,4,75,1,41.8242,620.1271
1643,1,25,64,926.95,722.47,27.7873,26,1159.4231,27.7873,4,63,0.0,11,74,1,10.1731,276.5145
1644,58,9,58,134.08,93.53,9.353,10,6.6,9.353,1,0,0.0,17,17,2,3.8734,46.6342
1645,28,5,58,243.41,182.81,30.4683,6,13.5,30.4683,3,30,0.0,17,47,2,1.6701,47.1568
1646,3,62,67,1393.35,1257.57,19.9614,63,5.7302,19.9614,4,64,0.0,8,72,1,26.6063,503.4501
1647,2,5,67,33.09,25.54,4.2567,6,3.0,4.2567,1,65,0.0,8,73,1,1.1972,3.9916
1648,0,79,66,3703.09,2756.15,34.4519,80,3043.5875,34.4519,12,66,0.1,9,75,1,35.4303,1574.0811
1649,1,25,59,603.05,527.68,20.2954,26,8.7308,20.2954,3,58,0.0,16,74,1,8.1745,136.9722
1650,0,62,58,1484.24,1210.79,19.2189,63,9.1587,19.2189,2,58,0.0,17,75,1,28.0918,589.23
1651,0,36,70,1135.62,936.78,25.3184,37,12.6216,25.3184,1,70,0.027,5,75,1,13.0565,324.7283
1652,6,21,73,634.47,531.95,24.1795,22,9.2273,24.1795,4,67,0.0,2,69,1,9.4505,175.6295
1653,0,364,61,12885.03,9980.51,27.3439,365,1765.1479,27.3439,10,61,0.0493,14,75,0,149.7018,3515.2404
1654,0,26,67,606.58,560.64,20.7644,27,6.2963,20.7644,5,67,0.0741,8,75,1,8.7817,257.6574
1655,59,36,73,355.13,300.37,8.1181,37,4.4324,8.1181,2,14,0.0,2,16,2,11.5864,98.9234
1656,4,5,70,271.67,239.19,39.865,6,11.8333,39.865,2,66,0.0,5,71,1,2.3956,74.2047
1657,4,23,59,299.83,271.46,11.3108,24,1059.7917,11.3108,11,55,0.0,16,71,1,11.2832,137.7448
1658,7,40,61,1070.8099,876.92,21.3883,41,11.4634,21.3883,5,54,0.0244,14,68,1,15.7837,325.477
1659,0,79,61,1549.18,1186.92,14.8365,80,11.5375,14.8365,6,61,0.0125,14,75,1,32.1169,1130.0116
1660,5,40,66,1570.58,1143.87,27.8993,41,297.8537,27.8993,6,61,0.0244,9,70,1,11.5177,345.0773
1661,2,30,67,855.71,783.42,25.2716,31,1338.7097,25.2716,8,65,0.0,8,73,1,12.5824,289.114
1662,0,59,62,6285.19,5168.55,86.1425,60,43.4167,86.1425,4,62,0.0333,13,75,0,17.4012,2137.8295
1663,0,106,61,1045.81,988.5,9.2383,107,2428.3925,9.2383,6,61,0.0,14,75,1,52.5109,306.1637
1664,0,5,63,282.36,218.79,36.465,6,21.0,36.465,2,63,0.1667,12,75,1,2.1173,79.0481
1665,0,68,68,857.92,685.25,9.9312,69,914.3768,9.9312,10,68,0.0145,7,75,1,41.9084,685.2442
1666,1,67,58,932.76,801.02,11.7797,68,60.3235,11.7797,5,57,0.0,17,74,1,24.1026,275.792
1667,2,34,68,739.55,485.4,13.8686,35,11.7429,13.8686,3,66,0.0571,7,73,1,12.7358,114.5165
1668,0,63,60,1557.71,1431.99,22.3748,64,1637.4375,22.3748,11,60,0.0,15,75,1,39.1165,792.7438
1669,47,2,70,26.81,23.61,7.87,3,3.0,7.87,1,23,0.0,5,28,2,0.9427,10.673
1670,0,12,71,78.12,68.23,5.2485,13,3.7692,5.2485,4,71,0.0,4,75,1,3.8232,22.044
1671,1,33,64,1174.01,984.29,28.9497,34,17.5,28.9497,3,63,0.0294,11,74,1,14.0204,329.0996
1672,4,51,70,1128.95,898.57,17.2802,52,13.8077,17.2802,3,66,0.0385,5,71,1,18.9504,275.9107
1673,2,90,60,4184.46,3404.42,37.4112,91,2551.0769,37.4112,4,58,0.0549,15,73,1,41.2624,1342.1095
1674,14,7,66,120.28,39.83,4.9787,8,12.875,4.9787,1,52,0.0,9,61,1,2.398,13.0669
1675,1,84,66,4153.52,2795.5,32.8882,85,453.4471,32.8882,2,65,0.2588,9,74,1,32.505,1493.7686
1676,0,65,58,3289.55,2801.91,42.4532,66,2643.803,42.4532,5,58,0.0455,17,75,1,21.1667,1169.0402
1677,0,140,72,9119.84,7782.24,55.1932,141,23.156,55.1932,3,72,0.0993,3,75,0,51.9404,3212.9357
1678,1,68,57,2411.04,2051.26,29.7284,69,143.3768,29.7284,2,56,0.0145,18,74,1,33.9387,723.2455
1679,56,36,70,181.65,149.59,4.043,37,2.6757,4.043,4,14,0.0,5,19,2,12.7769,37.0638
1680,0,30,65,1336.1799,914.5,29.5,31,19.4839,29.5,2,65,0.129,10,75,1,8.6876,292.8322
1681,0,69,66,1990.6,1660.17,23.7167,70,1098.2429,23.7167,4,66,0.0286,9,75,1,33.1239,561.1938
1682,44,5,63,64.99,43.58,7.2633,6,8.3333,7.2633,4,19,0.0,12,31,2,2.2196,15.2373
1683,3,67,71,1318.96,1132.99,16.6616,68,177.0,16.6616,3,68,0.0735,4,72,1,21.2192,381.477
1684,0,31,65,1095.23,942.63,29.4572,32,122.7812,29.4572,7,65,0.0,10,75,1,11.7233,259.853
1685,3,69,68,751.02,618.95,8.8421,70,5.1143,8.8421,6,65,0.0286,7,72,1,19.5419,133.7564
1686,0,53,59,797.05,657.29,12.172,54,232.7963,12.172,5,59,0.0556,16,75,1,19.0253,226.1904
1687,0,83,61,2915.12,2239.27,26.658,84,14.381,26.658,2,61,0.4286,14,75,1,31.7693,960.547
1688,0,30,63,764.56,583.63,18.8268,31,858.5484,18.8268,4,63,0.0645,12,75,1,15.829,388.5821
1689,1,85,73,1682.36,1262.99,14.6859,86,1043.5349,14.6859,5,72,0.0,2,74,1,26.6393,455.3375
1690,4,36,61,731.1,596.15,16.1122,37,8.0811,16.1122,5,57,0.0811,14,71,1,17.4403,286.2241
1691,0,32,61,1588.87,1279.83,38.7827,33,20.9394,38.7827,3,61,0.0606,14,75,1,12.2472,394.1458
1692,0,86,72,1275.27,775.94,8.9189,87,137.5517,8.9189,6,72,0.0115,3,75,1,32.6344,222.6972
1693,0,126,59,5720.46,4854.59,38.2251,127,767.8504,38.2251,8,59,0.0709,16,75,0,53.9772,1815.8973
1694,0,161,59,4986.63,3897.63,24.0594,162,781.0123,24.0594,11,59,0.1728,16,75,0,84.4851,2252.0236
1695,0,121,70,964.62,756.43,6.2002,122,269.3033,6.2002,24,70,0.0082,5,75,1,40.3838,272.3715
1696,0,42,60,1943.25,1721.82,40.0423,43,17.7674,40.0423,1,60,0.0233,15,75,1,13.2887,314.7809
1697,0,25,59,580.35,490.72,18.8738,26,367.0,18.8738,5,59,0.0,16,75,1,8.3565,129.5932
1698,0,22,64,968.73,830.31,36.1004,23,21.8261,36.1004,2,64,0.0,11,75,1,8.0356,392.0194
1699,8,12,62,536.18,297.65,22.8962,13,17.1538,22.8962,1,54,0.1538,13,67,1,3.9199,91.5451
1700,3,19,64,704.41,509.93,25.4965,20,20.85,25.4965,4,61,0.0,11,72,1,8.3787,149.9023
1701,1,19,63,712.04,651.25,32.5625,20,1698.2,32.5625,4,62,0.0,12,74,1,7.1438,419.2066
1702,10,12,59,830.8,663.29,51.0223,13,30.3077,51.0223,3,49,0.0,16,65,1,8.5027,430.7011
1703,0,122,58,2440.47,2036.55,16.5573,123,10.252,16.5573,7,58,0.0244,17,75,1,38.634,704.1858
1704,7,28,73,294.07,235.78,8.1303,29,377.5172,8.1303,8,66,0.0,2,68,1,10.3871,93.3212
1705,0,97,69,1138.64,907.35,9.2587,98,75.602,9.2587,12,69,0.0102,6,75,1,29.1691,246.3554
1706,3,5,64,117.36,81.75,13.625,6,8.8333,13.625,1,61,0.1667,11,72,1,1.8404,20.9049
1707,0,577,72,5149.7,4303.27,7.4451,578,4.4913,7.4451,3,72,0.0277,3,75,0,214.3385,2712.2435
1708,3,38,61,2479.52,1706.29,43.751,39,33.2308,43.751,4,58,0.1026,14,72,1,10.173,571.9494
1709,0,70,64,1603.8,1219.74,17.1794,71,542.3521,17.1794,5,64,0.1972,11,75,1,29.8169,629.0868
1710,0,160,72,9673.63,7980.28,49.567,161,1680.6087,49.567,11,72,0.0932,3,75,0,84.5367,4839.5805
1711,7,9,65,539.15,409.88,40.988,10,1402.5,40.988,4,58,0.1,10,68,1,3.2879,104.8673
1712,2,22,58,513.71,409.37,17.7987,23,9.8261,17.7987,2,56,0.0435,17,73,1,10.3881,254.4656
1713,0,22,72,875.38,773.44,33.6278,23,15.2609,33.6278,2,72,0.0,3,75,1,9.7519,265.6095
1714,3,5,69,159.33,122.82,20.47,6,13.8333,20.47,2,66,0.0,6,72,1,1.8233,40.0616
1715,3,39,71,735.03,638.41,15.9602,40,7.725,15.9602,4,68,0.0,4,72,1,12.715,134.6982
1716,1,144,61,1553.32,1304.34,8.9954,145,115.931,8.9954,4,60,0.0552,14,74,1,38.9348,210.2689
1717,0,53,66,968.54,557.36,10.3215,54,8.1111,10.3215,5,66,0.037,9,75,1,23.7346,265.2662
1718,38,17,69,412.41,337.84,18.7689,18,8.2778,18.7689,1,31,0.0,6,37,2,6.2624,96.0142
1719,7,30,64,1641.65,1342.1,43.2935,31,25.9355,43.2936,4,57,0.0645,11,68,1,9.953,262.0629
1720,1,105,63,3745.7,3296.51,31.0992,106,417.1038,31.0992,4,62,0.0472,12,74,1,44.4445,1582.207
1721,2,4,58,167.88,128.79,25.758,5,16.0,25.758,2,56,0.0,17,73,1,1.5955,69.824
1722,0,203,71,9197.82,6524.83,31.9845,204,1367.3824,31.9845,8,71,0.1422,4,75,0,66.8825,3027.7616
1723,0,58,73,3222.13,3018.52,51.1614,59,336.8475,51.1614,3,73,0.0,2,75,1,23.3206,1118.7801
1724,4,77,64,2017.91,1735.22,22.2464,78,233.9487,22.2464,7,60,0.0385,11,71,1,23.935,533.6467
1725,5,13,62,744.01,692.12,49.4371,14,13.7143,49.4371,4,57,0.0,13,70,1,6.7219,414.8854
1726,1,117,67,4845.73,4194.74,35.5486,118,3561.0169,35.5486,2,66,0.3051,8,74,0,34.3307,1615.6189
1727,57,1,59,149.01,142.62,71.31,2,16322.5,71.31,2,2,0.0,16,18,2,0.386,25.2587
1728,7,10,59,512.85,435.69,39.6082,11,13.1818,39.6082,1,52,0.0909,16,68,1,6.4736,258.6082
1729,0,70,69,2576.13,2087.42,29.4003,71,86.0141,29.4003,2,69,0.0563,6,75,1,33.0478,1047.4509
1730,0,126,69,2682.21,2641.73,20.801,127,7712.6929,20.801,2,69,0.0,6,75,1,48.4142,1156.6265
1731,7,44,65,1911.85,1335.16,29.6702,45,628.1333,29.6702,4,58,0.1333,10,68,1,14.5821,418.4958
1732,0,64,59,2271.82,1882.83,28.9666,65,16.1538,28.9666,6,59,0.0923,16,75,1,25.3705,713.1629
1733,57,14,73,505.27,463.21,30.8807,15,11.2,30.8807,1,16,0.0,2,18,2,5.0599,220.6194
1734,8,13,59,130.02,103.64,7.4029,14,529.2143,7.4029,4,51,0.0,16,67,1,5.772,57.816
1735,0,52,59,2008.38,1767.72,33.3532,53,1058.8113,33.3532,3,59,0.0566,16,75,1,22.5025,845.6749
1736,2,18,60,353.21,259.49,13.6574,19,9.3684,13.6574,4,58,0.0,15,73,1,7.752,162.7176
1737,0,7,62,77.18,49.61,6.2013,8,9.875,6.2012,3,62,0.0,13,75,1,2.8123,15.8338
1738,0,35,71,931.75,485.12,13.4756,36,13.3611,13.4756,2,71,0.0278,4,75,1,9.6058,194.2203
1739,0,16,61,423.25,335.93,19.7606,17,11.6471,19.7606,3,61,0.0,14,75,1,6.1504,139.1884
1740,0,228,61,7458.84,6631.5,28.9585,229,924.2227,28.9585,14,61,0.0131,14,75,0,116.6868,7654.9932
1741,5,10,58,125.3,97.69,8.8809,11,805.0909,8.8809,4,53,0.0909,17,70,1,3.4095,22.4739
1742,0,222,64,1667.4299,1465.65,6.5724,223,14.8296,6.5724,13,64,0.0,11,75,0,86.8324,480.3536
1743,3,27,64,974.85,796.87,28.4596,28,5115.3929,28.4596,3,61,0.0714,11,72,1,9.3101,294.2073
1744,0,41,64,809.21,736.7,17.5405,42,10.7143,17.5405,2,64,0.0238,11,75,1,17.0313,329.9287
1745,0,112,73,2251.59,1788.55,15.8279,113,9.9735,15.8279,5,73,0.0,2,75,1,36.9073,951.1942
1746,5,41,71,1816.44,1474.77,35.1136,42,397.4524,35.1136,5,66,0.0238,4,70,1,20.1755,599.4199
1747,1,71,68,2384.54,1903.39,26.436,72,2863.3056,26.436,7,67,0.0278,7,74,1,30.0417,995.7953
1748,0,134,58,2959.02,2211.77,16.3835,135,657.0074,16.3835,6,58,0.0444,17,75,1,46.2071,1012.3435
1749,0,93,61,3055.36,2688.1301,28.5971,94,3242.2128,28.5971,4,61,0.0532,14,75,1,45.3345,1546.1682
1750,4,12,62,446.77,342.05,26.3115,13,912.5385,26.3115,3,58,0.0,13,71,1,4.31,89.1834
1751,0,104,72,2874.21,2148.23,20.4593,105,15.2381,20.4593,3,72,0.1429,3,75,1,33.4624,973.4041
1752,3,141,66,4376.58,3415.36,24.0518,142,101.3873,24.0518,13,63,0.0211,9,72,0,59.1434,1934.3112
1753,0,292,61,2108.93,1773.68,6.0535,293,585.7884,6.0535,2,61,0.0307,14,75,0,112.8012,793.2669
1754,0,144,69,2947.59,1723.51,11.8863,145,867.0345,11.8863,5,69,0.2345,6,75,1,64.8693,811.4704
1755,0,21,64,712.57,637.78,28.99,22,11.9091,28.99,5,64,0.0,11,75,1,7.307,224.1492
1756,6,54,66,3076.03,2592.4,47.1345,55,2722.8,47.1345,5,60,0.0182,9,69,1,18.7959,868.6652
1757,9,9,69,253.11,202.07,20.207,10,9.5,20.207,1,60,0.0,6,66,1,2.9741,70.539
1758,0,43,71,1310.52,1022.63,23.2416,44,13.25,23.2416,1,71,0.0,4,75,1,14.0622,329.3815
1759,0,180,58,2649.98,1973.89,10.9055,181,8.5138,10.9055,6,58,0.0055,17,75,1,100.5292,886.7692
1760,1,24,72,385.2,349.23,13.9692,25,6.72,13.9692,7,71,0.04,3,74,1,9.8281,105.6309
1761,0,14,60,960.15,745.17,49.678,15,27.8667,49.678,2,60,0.0,15,75,1,8.5403,351.5497
1762,0,234,61,10229.82,8399.27,35.7416,235,4549.2,35.7416,10,61,0.1064,14,75,0,156.9728,5930.839
1763,0,94,63,2490.35,2132.58,22.4482,95,8.2211,22.4482,9,63,0.0105,12,75,1,31.567,703.8637
1764,0,48,59,5473.07,4684.75,95.6071,49,2273.5102,95.6071,2,59,0.2041,16,75,1,21.4526,2164.4617
1765,1,26,63,2075.2,1674.18,62.0067,27,1019.2963,62.0067,4,62,0.037,12,74,1,8.4809,596.0139
1766,3,21,62,209.08,160.31,7.2868,22,6.4091,7.2868,5,59,0.0,13,72,1,7.538,46.9554
1767,0,435,72,7614.98,6097.33,13.9847,436,56.1514,13.9847,8,72,0.0092,3,75,0,138.4847,2793.7467
1768,1,48,58,905.17,689.32,14.0678,49,143.2245,14.0678,6,57,0.0,17,74,1,17.4166,229.1517
1769,0,114,72,5077.54,4235.78,36.8329,115,215.487,36.8329,3,72,0.0261,3,75,0,33.3565,1102.4455
1770,5,407,67,7694.34,6415.77,15.7249,408,2152.8676,15.7249,8,62,0.1985,8,70,0,153.4478,2722.2179
1771,5,7,71,321.43,292.48,36.56,8,14.75,36.56,3,66,0.0,4,70,1,2.0097,46.4237
1772,0,90,70,2239.8599,1872.23,20.574,91,11.967,20.574,3,70,0.011,5,75,1,39.5607,667.9617
1773,1,67,64,2523.83,2229.13,32.7813,68,2615.5588,32.7813,8,63,0.0441,11,74,1,22.6544,949.0693
1774,0,46,63,3081.45,2564.58,54.5655,47,30.617,54.5655,3,63,0.2128,12,75,1,33.2987,1176.8108
1775,0,141,58,6326.4,5124.19,36.0858,142,2845.3944,36.0858,11,58,0.1901,17,75,0,57.7508,2755.7076
1776,0,208,58,3369.97,2740.73,13.1135,209,9.4833,13.1135,6,58,0.0191,17,75,0,94.5941,1809.8903
1777,0,52,60,882.17,764.47,14.424,53,5.3208,14.424,3,60,0.0,15,75,1,17.3906,228.7105
1778,0,204,62,6972.24,6109.83,29.804,205,4826.9024,29.804,4,62,0.0732,13,75,0,120.3375,3857.9696
1779,0,84,69,2501.27,1700.62,20.0073,85,606.5176,20.0073,3,69,0.0471,6,75,1,39.5952,1047.9341
1780,17,37,71,1179.35,1024.56,26.9621,38,15.6842,26.9621,3,54,0.0,4,58,1,14.3783,344.9683
1781,0,73,64,2640.3699,2308.42,31.1949,74,1925.0946,31.1949,3,64,0.027,11,75,1,22.6535,877.8809
1782,0,29,65,1488.25,1351.0499,45.035,30,1210.5333,45.035,6,65,0.0667,10,75,1,12.0992,460.7203
1783,1,57,67,2245.08,1865.67,32.1667,58,1055.3621,32.1667,6,66,0.0517,8,74,1,17.6753,504.5668
1784,7,31,70,1475.5499,1240.64,38.77,32,17.125,38.77,3,63,0.0,5,68,1,15.4261,489.7388
1785,1,41,64,905.58,654.35,15.5798,42,11.9762,15.5798,2,63,0.0238,11,74,1,19.5823,332.3742
1786,0,27,64,257.14,234.86,8.3879,28,776.5714,8.3879,5,64,0.0,11,75,1,11.1801,125.2636
1787,1,56,69,1028.7,755.35,13.2518,57,10.6842,13.2518,1,68,0.0,6,74,1,12.9626,164.0501
